fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,100,25,0.9326564455570273,2.892068615565357,2.8067490089326266,0.25012425895019386,0.24093390112798602,0.08648628099762365,0.08584091429664754,0.2275196606204618,0.1833093297356044,0.7884626353402605,0.8838671401174016,1,1,True
global,100,26,0.9409934946983632,3.290948451664499,3.227605960877987,0.2797648260694369,0.2739693531852324,0.08501039447395088,0.08488314760414747,0.2275196606204618,0.1833093297356044,0.7991780687485882,0.8915902238202954,1,1,True
global,100,27,0.9474607923339172,3.8050671208198845,3.786870883362496,0.3109590530971534,0.30854069370423637,0.08172235685297201,0.08147642293794613,0.2275196606204618,0.1833093297356044,0.8105762419276039,0.8992167026974578,1,1,True
global,100,28,0.9474882214276662,4.046256536997557,4.0570554103382594,0.33511861221650546,0.3355111321918232,0.0828218896039581,0.08269818828130074,0.2275196606204618,0.1833093297356044,0.8139662228509249,0.9030068501486697,1,1,True
global,100,29,0.9491375983989729,4.408825126707136,4.4373072335312616,0.36720497153567583,0.36876180880626885,0.08328862247478933,0.08310486279148263,0.2275196606204618,0.1833093297356044,0.8160053067399012,0.904991683699685,1,1,True
global,100,30,0.9552248032210913,5.114794690824694,5.187184814164463,0.41922027342273827,0.43194196189651834,0.08196228759186899,0.0832709798033472,0.2275196606204618,0.1833093297356044,0.8321963642945536,0.915274505337555,1,1,True
global,100,31,0.9596733721167191,3.4746781430795615,3.423608844973986,0.27086702145173264,0.28849850775213043,0.07795456450871929,0.08426736838691704,0.2275196606204618,0.1833093297356044,0.829998964062286,0.9132676482072132,1,1,True
global,200,0,0.9991239129465489,0.020502106044335323,0.020442248066638802,0.0008237130903402954,0.0007854565723656552,0.04017699881948884,0.0384231993372343,0.20340070175449626,0.19417810776323005,0.34668257521433865,0.27349921378847886,1,1,True
global,200,1,0.9980069081085601,0.024429053184845867,0.024347514530964773,0.0009565427450191135,0.0009116078579067777,0.03915594836121147,0.03744151612467094,0.20340070175449626,0.19417810776323005,0.32688870657248764,0.28019581799652943,1,1,True
global,200,2,0.9960591077434786,0.03404054213134605,0.034162221024624254,0.0012449036748078898,0.0012419035709299014,0.03657120588750926,0.03635312733427761,0.20340070175449626,0.19417810776323005,0.4000214150501023,0.323255739768852,1,1,True
global,200,3,0.9957426733275817,0.041124562656793595,0.04113272447020147,0.0014217643257934144,0.0014852908450366114,0.03457214457595077,0.03610971225873034,0.20340070175449626,0.19417810776323005,0.3865046701241057,0.2508744721672418,1,1,True
global,200,4,0.995622642923609,0.05178847747272194,0.051479120574782156,0.001698425106895655,0.002102395905779235,0.03279542457663967,0.04083977896874031,0.20340070175449626,0.19417810776323005,0.353974445432691,0.07832677118978305,1,1,True
global,200,5,0.9960003109251298,0.060649722951084624,0.060301877437812075,0.0018806324188349603,0.002361401991595965,0.031008095788858474,0.039159676148246364,0.20340070175449626,0.19417810776323005,0.3354304532294451,0.0723272078052127,1,1,True
global,200,6,0.99764706706453,0.09920899972620503,0.09915720842642688,0.0028086390070010923,0.003387707300979014,0.02831032481682425,0.03416501285927831,0.20340070175449626,0.19417810776323005,0.27317012281693825,0.05469954161583619,1,1,True
global,200,7,0.9961752670772159,0.11816389973895836,0.11821346182377485,0.0036415252987540294,0.004221796937142283,0.030817578861214813,0.03571333477599929,0.20340070175449626,0.19417810776323005,0.39253936233339676,0.20664603964319603,1,1,True
